Rank,Company Name,3-Year % Growth,Revenue,Industry,# of Employees,City,State
3024, Northwest Logistics, 67%, $22.8 million, Logistics & Transportation, 75, Woodward, OK
3025, Newton Consulting, 67%, $11.6 million, IT Services, 41, Claysville, PA
3026, Benham Real Estate Group, 67%, $40.5 million, Real Estate, 21, CONCORD, NC
3027, Call One, 67%, $48.1 million, Telecommunications, 88, Chicago, IL
3028, AIRSIS, 67%, $3.8 million, Logistics & Transportation, 28, San Diego, CA
3029, SaltWorks, 67%, $9.5 million, Food & Beverage, 34, Woodinville, WA
3030, Digital Prospectors, 67%, $22.3 million, IT Services, 82, Exeter, NH
3031, DDS Companies, 67%, $34.6 million, Construction, 200, Rochester, NY
3032, Medix Staffing Solutions, 67%, $45 million, Human Resources, 126, Lombard, IL
3033, SSB BART Group, 67%, $3.2 million, Software, 28, McLean, VA
3034, MYCO Medical, 67%, $9.7 million, Health, 12, Cary, NC
3035, Equilar, 67%, $12.1 million, Business Products & Services, 67, Redwood City, CA
3036, Transnational Foods, 67%, $51.4 million, Food & Beverage, 20, MIAMI, FL
3037, NWN, 67%, $262.5 million, IT Services, 550, Waltham, MA
3038, United Mechant Services, 67%, $61.7 million, Financial Services, 100, Hackensack, NJ
3039, LeafGuard by Beldon, 67%, $71 million, Construction, 850, San Antonio, TX
3040, SWS Re-Distribution, 67%, $297.4 million, Logistics & Transportation, 41, Carrollton, TX
3041, eMazzanti Technologies, 67%, $2.1 million, IT Services, 11, Hoboken, NJ
3042, Boats.net, 67%, $24.8 million, Retail, 60, Lake placid, FL
3043, Atomic Object, 67%, $3.9 million, IT Services, 27, Grand Rapids, MI
3044, Dexclusive.com, 67%, $7.1 million, Retail, 7, HOLLYWOOD, FL
3045, Whelan Security, 67%, $126.3 million, Security, 4250, St. Louis, MO
3046, Living Direct, 67%, $45.8 million, Retail, 65, Austin, TX
3047, e2b Teknologies, 66%, $4.8 million, Software, 32, Chardon, OH
3048, Centro, 66%, $115.7 million, Advertising & Marketing, 169, Chicago, IL
3049, Scootaround, 66%, $3.9 million, Health, 25, Orlando, FL
3050, Osman, 66%, $9.1 million, Construction, 40, New York, NY
3051, Atomic Tattoos, 66%, $4.2 million, Retail, 101, Largo, FL
3052, Computerized Facility Integration, 66%, $14.2 million, IT Services, 91, Southfield, MI
3053, United Technology Group, 66%, $5.4 million, IT Services, 24, Suwanee, GA
3054, ClearStar, 66%, $3.5 million, Human Resources, 21, Alpharetta, GA
3055, Smart Destinations, 66%, $21 million, Travel, 34, Boston, MA
3056, TicketNetwork.com, 66%, $138 million, Retail, 250, South Windsor, CT
3057, Technical Cable Applications, 66%, $2.7 million, Computer Hardware, 20, Auburn, WA
3058, ATS Acoustics, 66%, $2.4 million, Manufacturing, 14, Piper City, IL
3059, MedThink Communications, 66%, $16.2 million, Health, 70, Raleigh, NC
3060, Synacor, 66%, $66.2 million, Business Products & Services, 236, Buffalo, NY
3061, Advocate Networks, 66%, $8.2 million, Telecommunications, 38, Norcross, GA
3062, Newpage, 66%, $3.6 billion, Manufacturing, 7300, Miamisburg, OH
3063, Baldwin Krystyn Sherman Partners, 66%, $7.1 million, Insurance, 48, Tampa, FL
3064, Greenleaf Book Group, 66%, $9.8 million, Media, 37, Austin, TX
3065, LiveOffice, 66%, $30.3 million, Software, 200, Torrance, CA
3066, T2 Systems, 66%, $20.5 million, Software, 110, Indianapolis, IN
3067, Chevo Consulting, 66%, $9.9 million, Government Services, 54, Rockville, MD
3068, Solve IT, 66%, $2.1 million, IT Services, 16, Lakewood, CO
3069, DataArt, 65%, $18.7 million, IT Services, 550, New York, NY
3070, Buildingstars, 65%, $24.4 million, Business Products & Services, 41, St. Louis, MO
3071, PMI, 65%, $116.1 million, Consumer Products & Services, 163, Seattle, WA
3072, Integrated Deicing Services, 65%, $29.6 million, Logistics & Transportation, 733, MANCHESTER, NH
3073, Pen-Link, 65%, $21.9 million, Software, 51, Lincoln, NE
3074, Brooklyn Brewery, 65%, $24.7 million, Food & Beverage, 50, Brooklyn, NY
3075, W. S. Darley & Company, 65%, $111.5 million, Government Services, 220, Itasca, IL
3076, The Logic Group, 65%, $2.5 million, IT Services, 10, King of Prussia, PA
3077, Avalanche Mechanical, 65%, $3.6 million, Construction, 45, Westminster, CO
3078, Bridgevine, 65%, $31.8 million, Advertising & Marketing, 70, Vero Beach, FL
3079, Geneca, 65%, $20 million, Software, 90, Oakbrook Terrace, IL
3080, HealthHelp, 65%, $21.6 million, Health, 244, Houston, TX
3081, Best Facility Services, 65%, $4.7 million, Real Estate, 6, Hurst, TX
3082, Compass Healthcare Marketers, 65%, $6.9 million, Health, 20, Ewing, NJ
3083, eVestment Alliance, 65%, $18.7 million, Financial Services, 60, Marietta, GA
3084, Net Optics, 65%, $44.2 million, Computer Hardware, 100, Santa Clara, CA
3085, LeadDog Marketing Group, 65%, $21.4 million, Advertising & Marketing, 97, New York, NY
3086, Keen, 65%, $3.4 million, Health, 21, Portland, OR
3087, Avidian Technologies, 65%, $4.1 million, Software, 29, Redmond, WA
3088, Outskirts Press, 65%, $5.2 million, Consumer Products & Services, 3, Parker, CO
3089, The Pond Guy, 65%, $6.2 million, Retail, 32, Marine City, MI
3090, OneVoice Communications, 65%, $6.5 million, Telecommunications, 15, Herndon, VA
3091, QDI Stone, 65%, $7 million, Consumer Products & Services, 17, Phoenix, AZ
3092, Boice.net, 65%, $23.2 million, IT Services, 51, New Albany, IN
3093, LeapFrog Interactive, 65%, $5.5 million, Advertising & Marketing, 50, Louisville, KY
3094, ReMilNet, 65%, $2 million, Government Services, 19, Jacksonville, FL
3095, Shearer, 65%, $7.6 million, Government Services, 42, Huntsville, AL
3096, Discovery Outsourcing, 65%, $27.5 million, Human Resources, 3900, Greenwood Village, CO
3097, Ultimate Nursing Services, 64%, $10.5 million, Health, 650, West Des Moines, IA
3098, AC Lens, 64%, $29 million, Retail, 53, Columbus, OH
3099, Bennett Wagner & Grody Architects, 64%, $9.2 million, Construction, 40, Denver, CO
3100, T2 International, 64%, $4.9 million, Business Products & Services, 15, Mooresville, NC
3101, Wpromote, 64%, $10.3 million, Advertising & Marketing, 60, El Segundo, CA
3102, OSAM Document Solutions, 64%, $6.3 million, IT Services, 27, Phoenix, AZ
3103, Enrich IT, 64%, $17.6 million, IT Services, 197, Alpharetta, GA
3104, School Choice International, 64%, $2 million, Education, 18, White Plains, NY
3105, Lease A Sales Rep, 64%, $3.2 million, Business Products & Services, 73, Raleigh, NC
3106, TTS, 64%, $285.9 million, Logistics & Transportation, 85, Frisco, TX
3107, Best Cleaners, 64%, $3.8 million, Consumer Products & Services, 65, Schenectady, NY
3108, Moore Freight Service, 64%, $34.5 million, Logistics & Transportation, 310, Mascot, TN
3109, Sherri May & Company, 64%, $4.7 million, Advertising & Marketing, 10, Phoenix, AZ
3110, Faneuil, 64%, $91.1 million, Government Services, 2883, Hampton, VA
3111, Lulu.com, 64%, $35.9 million, Media, 100, Raleigh, NC
3112, Ingrams Water and Air Equipment, 64%, $4.6 million, Consumer Products & Services, 13, Paducah, KY
3113, ATMSI, 64%, $3.1 million, Business Products & Services, 15, Lititz, PA
3114, Integrated Design Group, 64%, $10.8 million, Engineering, 54, Boston, MA
3115, Home Instead Senior Care (AL), 64%, $3.2 million, Health, 203, Birmingham, AL
3116, AWSI, 64%, $8 million, Human Resources, 25, Tustin, CA
3117, CETRA Language Solutions, 64%, $3.8 million, Business Products & Services, 16, Elkins Park, PA
3118, DatamanUSA, 64%, $5.4 million, IT Services, 50, Centennial, CO
3119, Temporary Housing Directory, 64%, $33.2 million, Real Estate, 40, Plano, TX
3120, The ECM Group, 64%, $45 million, Business Products & Services, 17, Overland, MO
3121, Wunderlich-Malec, 64%, $57.8 million, Engineering, 190, Minnetonka, MN
3122, Environmental Holdings Group, 64%, $13.2 million, Construction, 150, Morrisville, NC
3123, PolicyTech, 64%, $5.1 million, Software, 56, Rexburg, ID
3124, Pleasant Hill Grain, 63%, $11.2 million, Retail, 27, Hampton, NE
3125, Essential Data, 63%, $3.8 million, IT Services, 40, Shelton, CT
3126, The Online 401(k), 63%, $5.3 million, Financial Services, 51, San Francisco, CA
3127, Zeus Mortgage, 63%, $4.9 million, Financial Services, 21, Houston, TX
3128, Infinity Systems Engineering, 63%, $13.7 million, Government Services, 77, Colorado Springs, CO
3129, D. Honore, 63%, $23.7 million, Construction, 24, Baton Rouge, LA
3130, Group O, 63%, $508.3 million, Business Products & Services, 1344, Milan, IL
3131, InterWorld Highway, 63%, $29 million, Retail, 50, Long Branch, NJ
3132, SmartPak, 63%, $68.4 million, Consumer Products & Services, 250, Plymouth, MA
3133, Vology, 63%, $72 million, IT Services, 115, Oldsmar, FL
3134, Kickball, 63%, $5.8 million, Consumer Products & Services, 63, Wilmington, DE
3135, T-Cellular, 63%, $18.5 million, Retail, 165, Tampa, FL
3136, SynCardia, 63%, $10.2 million, Health, 43, Tucson, AZ
3137, Hooven-Dayton, 63%, $19.3 million, Manufacturing, 63, Dayton, OH
3138, Nex Solutions, 63%, $8.5 million, Manufacturing, 85, Litchfield, MI
3139, Blount Fine Foods, 63%, $101 million, Food & Beverage, 221, Fall River, MA
3140, Arthrex, 63%, $996.9 million, Health, 1000, Naples, FL
3141, Precision IT Group, 63%, $4.8 million, IT Services, 30, New York, NY
3142, Softwriters, 63%, $10.3 million, Health, 32, Allison Park, PA
3143, Sentel, 63%, $73.2 million, Government Services, 343, Alexandria, VA
3144, Electric Guard Dog, 63%, $15.8 million, Security, 55, Columbia, SC
3145, Launch Agency, 63%, $3.4 million, Advertising & Marketing, 22, Carrollton, TX
3146, U-Gro Learning Centres, 63%, $7.9 million, Education, 198, Harrisburg, PA
3147, Neutech Packaging Systems, 63%, $3.4 million, Business Products & Services, 5, Lexington, KY
3148, Quaker Steak & Lube, 63%, $29.1 million, Food & Beverage, 645, Sharon, PA
3149, PartsSource, 63%, $96.9 million, Health, 207, Aurora, OH
3150, Synergetics DCS, 63%, $14.8 million, IT Services, 62, Starkville, MS
3151, Meta Pharmaceutical Services, 63%, $18 million, Health, 41, Blue Bell, PA
3152, Nexum, 63%, $43.4 million, IT Services, 63, Chicago, IL
3153, Astek Wallcovering, 63%, $10.6 million, Manufacturing, 31, Van Nuys, CA
3154, ISYS Technologies, 63%, $16.8 million, Government Services, 140, Littleton, CO
3155, InterRel Consulting, 63%, $6.9 million, IT Services, 35, Arlington, TX
3156, CBX, 63%, $31.9 million, Advertising & Marketing, 135, New York, NY
3157, TargetCast tcm, 63%, $14.1 million, Advertising & Marketing, 85, New York, NY
3158, SPG Solar, 63%, $91.4 million, Environmental Services, 135, Novato, CA
3159, TORQ, 63%, $4.8 million, Manufacturing, 35, Bedford, OH
3160, Emecole, 63%, $5.6 million, Construction, 19, Plainfield, IL
3161, TeleTracking Technologies, 63%, $58 million, Health, 264, Pittsburgh, PA
3162, Royal Document Destruction, 63%, $4.1 million, Business Products & Services, 20, Gahanna, OH
3163, Freedom Boat Club, 63%, $5.3 million, Consumer Products & Services, 70, Venice, FL
3164, Triad Resources, 63%, $23.4 million, IT Services, 107, Houston, TX
3165, ASAP Printing, 63%, $14.8 million, Business Products & Services, 95, Salt Lake City, UT
3166, Synergistix, 62%, $12.2 million, Health, 84, Sunrise, FL
3167, Mannix Marketing, 62%, $2.5 million, Advertising & Marketing, 28, Glens Falls, NY
3168, QED National, 62%, $5.3 million, IT Services, 51, New York, NY
3169, Fast Trac Transportation, 62%, $21.8 million, Logistics & Transportation, 42, Houston, TX
3170, The Millennium Group, 62%, $40.1 million, Business Products & Services, 1475, Tinton Falls, NJ
3171, Delta Solutions & Strategies, 62%, $14.3 million, Government Services, 78, Colorado Springs, CO
3172, Metasys Technologies, 62%, $15.6 million, Business Products & Services, 259, Duluth, GA
3173, Ascendant Technology, 62%, $59.1 million, IT Services, 350, Austin, TX
3174, EMSI, 62%, $5.4 million, Software, 50, Moscow, ID
3175, Lakeside Medical Centers, 62%, $12.7 million, Health, 100, Largo, FL
3176, PayPros, 62%, $179.8 million, Financial Services, 152, Newark, CA
3177, IST Management Services, 62%, $36.1 million, Business Products & Services, 841, Atlanta, GA
3178, Hunter Technical Resources, 62%, $17.8 million, Human Resources, 220, Atlanta, GA
3179, DestinationWeddings.com, 62%, $43.1 million, Travel, 13, Wayland, MA
3180, LawLogix Group, 62%, $6.8 million, Software, 46, Phoenix, AZ
3181, Superior Petroleum, 62%, $222.7 million, Energy, 402, Pittsburgh, PA
3182, CapTech, 62%, $42.8 million, IT Services, 275, Richmond, VA
3183, Emmi Solutions, 62%, $8.6 million, Health, 53, Chicago, IL
3184, Hissho Sushi, 62%, $34.6 million, Food & Beverage, 200, Charlotte, NC
3185, SDLC Partners, 62%, $15.6 million, IT Services, 158, Monroeville, PA
3186, Opal Soft, 62%, $13.4 million, IT Services, 85, Sunnyvale, CA
3187, Noodles & Company, 62%, $220.8 million, Food & Beverage, 5444, Broomfield, CO
3188, ForeSite Technologies, 62%, $2.1 million, IT Services, 20, East Hartford, CT
3189, GlassHouse Technologies, 62%, $98.9 million, IT Services, 533, Framingham, MA
3190, Blue Phoenix Media, 61%, $2.8 million, Advertising & Marketing, 8, New York, NY
3191, Synkera Technologies, 61%, $3.4 million, Engineering, 19, Longmont, CO
3192, nCircle, 61%, $25.3 million, Software, 103, San Francisco, CA
3193, Adaptive Solutions, 61%, $6.6 million, IT Services, 30, Norristown, PA
3194, MasterControl, 61%, $20.3 million, Software, 103, Salt Lake City, UT
3195, Ideal Integrations, 61%, $7.2 million, IT Services, 30, North Versailles, PA
3196, Fringe Media, 61%, $17.3 million, Retail, 61, Salt Lake City, UT
3197, Waukesha Metal Products, 61%, $23.8 million, Manufacturing, 109, Sussex, WI
3198, APG, 61%, $41.9 million, IT Services, 133, Reston, VA
3199, Cvision Technologies, 61%, $3.7 million, Software, 30, Forest Hills, NY
3200, Enlighten, 61%, $21.1 million, Advertising & Marketing, 100, Ann Arbor, MI
3201, Radiometrics, 61%, $4 million, Manufacturing, 20, Boulder, CO
3202, Universal Language Service, 61%, $5 million, Business Products & Services, 18, Bellevue, WA
3203, LearnLive Technologies, 61%, $4.1 million, Education, 35, Seattle, WA
3204, Pathmark Transportation, 61%, $24.1 million, Logistics & Transportation, 27, Memphis, TN
3205, Info Directions, 61%, $19.3 million, Telecommunications, 158, Victor, NY
3206, Pinnacle Foods, 61%, $2.4 billion, Food & Beverage, 4600, Mountain Lakes, NJ
3207, Talon, 61%, $10.7 million, Human Resources, 80, Princeton, NJ
3208, BEAR Data Solutions, 61%, $84.2 million, IT Services, 75, San Francisco, CA
3209, Parker Tide, 61%, $7.5 million, Government Services, 105, Washington, DC
3210, Cogent, 61%, $52 million, Business Products & Services, 141, Kansas City, MO
3211, Advanced Educational Products, 61%, $11.4 million, Media, 37, Buffalo, NY
3212, OmegaBlue, 61%, $2.6 million, Engineering, 10, Santa Monica, CA
3213, Modo, 61%, $24.5 million, Consumer Products & Services, 30, New York, NY
3214, Knowledge United, 61%, $6.5 million, Education, 13, Murrieta, CA
3215, CableOrganizer.com, 61%, $16.1 million, Retail, 50, Fort Lauderdale, FL
3216, TransPerfect, 61%, $251.2 million, Business Products & Services, 1458, New York, NY
3217, Discount Two-Way Radio, 61%, $6.8 million, Business Products & Services, 28, Harbor City, CA
3218, Aspenware Internet Solutions, 61%, $3.9 million, Software, 17, Greenwood Village, CO
3219, Client Profiles, 60%, $13.4 million, Software, 84, Atlanta, GA
3220, Precision Swiss Products, 60%, $5.6 million, Manufacturing, 63, Milpitas, CA
3221, Stake Center Locating, 60%, $18.5 million, Construction, 213, Salt Lake City, UT
3222, Capterra, 60%, $5.8 million, Software, 21, Arlington, VA
3223, A+ Tutor U, 60%, $13.8 million, Education, 3191, Orlando, FL
3224, Carus Corporation, 60%, $129.9 million, Manufacturing, 273, Peru, IL
3225, Impressions In Print, 60%, $4.3 million, Advertising & Marketing, 10, Virginia Beach, VA
3226, Hybrid Transit Systems, 60%, $17.7 million, Logistics & Transportation, 28, Cedar Rapids, IA
3227, Stellar Solutions, 60%, $37.7 million, Engineering, 132, Palo Alto, CA
3228, Ideal Innovations, 60%, $86.5 million, Government Services, 349, Arlington, VA
3229, IT First Source, 60%, $6.9 million, IT Services, 33, Edison, NJ
3230, The Onyx Group, 60%, $9.1 million, Government Services, 37, Alexandria, VA
3231, ePlan Services, 60%, $9.4 million, Financial Services, 42, Denver, CO
3232, Advanced Network Solutions, 60%, $5.8 million, IT Services, 24, Nashville, TN
3233, Evolve Media, 60%, $74.4 million, Advertising & Marketing, 281, Los Angeles, CA
3234, Intelligent Interiors, 60%, $8.8 million, Business Products & Services, 12, Addison, TX
3235, All Safe Industries, 60%, $7.6 million, Security, 12, Louisville, KY
3236, PMOLink, 60%, $9.1 million, Business Products & Services, 41, Mandeville, LA
3237, Visiting Angels, 60%, $10.6 million, Health, 26, Havertown, PA
3238, ACFN Franchised, 60%, $9.3 million, Financial Services, 25, San Jose, CA
3239, MTC Transformers, 60%, $18.1 million, Energy, 117, Wytheville, VA
3240, MilitaryByOwner Advertising, 60%, $2.5 million, Advertising & Marketing, 16, Stafford, VA
3241, SEI - Service Express, 60%, $32.9 million, Computer Hardware, 150, Grand Rapids, MI
3242, Marshall | Steele, 60%, $4.9 million, Health, 17, Chicago, IL
3243, Polaris Laboratories, 59%, $14.4 million, Energy, 188, Indianapolis, IN
3244, Night Agency, 59%, $4.9 million, Advertising & Marketing, 35, New York, NY
3245, Birk Manufacturing, 59%, $8.3 million, Manufacturing, 80, East Lyme, CT
3246, TLX Technologies, 59%, $3.8 million, Manufacturing, 19, Waukesha, WI
3247, Russell Corrosion Consultants, 59%, $2.2 million, Engineering, 16, Columbia, MD
